mel_spectrogram_path,video_path
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00287\00005_id03620_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00287\00005_id03620_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00287\00005_id03816_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00287\00005_id03816_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id00042_4yuJSkaZwn0.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id00042_4yuJSkaZwn0.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id00042_4yuJSkaZwn0_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id00042_4yuJSkaZwn0_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id00042_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id00042_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id00589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id00589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00325\00015_id03858_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00325\00015_id03858_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00328\00092_id00068_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00328\00092_id00068_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00328\00092_id00188_e-vm5FB3idA.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00328\00092_id00188_e-vm5FB3idA.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00328\00092_id00328_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00328\00092_id00328_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00328\00092_id00395_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00328\00092_id00395_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00328\00092_id00735_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00328\00092_id00735_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00328\00092_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00328\00092_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id00332__zNddcZV1EU.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id00332__zNddcZV1EU.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id00365_XV-imLNJvfk_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id00365_XV-imLNJvfk_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id00633_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id00633_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id01001_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id01001_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00330\00118_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00330\00118_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00332\00293_0.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00332\00293_0.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00332\00293_id00234_M3g5KRLJB60.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00332\00293_id00234_M3g5KRLJB60.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00332\00293_id00287_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00332\00293_id00287_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00332\00293_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00332\00293_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00332\00293_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00332\00293_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00332\00293_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00332\00293_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00068_A7uFnQw--bY.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00068_A7uFnQw--bY.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00325_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00325_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00365_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00365_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00379_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00379_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00634_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00634_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00735_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00735_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00813_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00813_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00365\00078_id00823_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00365\00078_id00823_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_0.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_0.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id00188_e-vm5FB3idA.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00188_e-vm5FB3idA.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id00232_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00232_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id00379_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00379_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id00434_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00434_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id00495_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00495_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00373\00028_id03620_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id03620_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_0.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_0.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00188_e-vm5FB3idA.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00188_e-vm5FB3idA.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00232_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00232_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00325_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00325_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00496_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00496_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id00634_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id00634_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00374\00311_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00374\00311_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00379\00043_id00188_e-vm5FB3idA.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00379\00043_id00188_e-vm5FB3idA.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00379\00043_id00330_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00379\00043_id00330_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00379\00043_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00379\00043_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00379\00043_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00379\00043_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00379\00043_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00379\00043_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_0.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_0.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00068_A7uFnQw--bY.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00068_A7uFnQw--bY.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00188_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00188_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00234_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00234_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00328_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00328_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00332_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00332_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00395_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00395_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00569_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00569_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00395\00420_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00395\00420_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00403\00052_id00071_JU1cVINUTZA.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00403\00052_id00071_JU1cVINUTZA.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00403\00052_id00234_M3g5KRLJB60_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00403\00052_id00234_M3g5KRLJB60_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00403\00052_id00325_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00403\00052_id00325_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00403\00052_id00434_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00403\00052_id00434_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00403\00052_id03858_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00403\00052_id03858_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id00068_A7uFnQw--bY.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id00068_A7uFnQw--bY.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id00325_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id00325_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00434\00046_id03589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00434\00046_id03589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00068_A7uFnQw--bY.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00068_A7uFnQw--bY.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00232_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00232_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00234_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00234_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00330_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00330_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00379_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00379_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00434_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00434_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id03816_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id03816_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00484\00202_id03844_AEAEN1Lns2c_faceswap.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00484\00202_id03844_AEAEN1Lns2c_faceswap.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00491\00122_id00188_e-vm5FB3idA.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00491\00122_id00188_e-vm5FB3idA.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00491\00122_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00491\00122_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00491\00122_id00373_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00491\00122_id00373_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_RealAudio\Caucasian (European)\women\id00491\00122_id00496_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00491\00122_id00496_wavtolip.mp4
